,artist,upload_time,num_countries
3291,Jungle,2023-11-04 16:43:27.452336,1
3292,JustaTee,2023-11-04 16:43:27.452336,1
3293,JustaTee,2023-11-05 14:18:19.598429,1
3294,JustaTee,2023-11-06 10:43:30.354751,1
3295,Justinas Jarutis,2023-11-04 16:43:27.452336,1
3296,Justinas Jarutis,2023-11-05 14:18:19.598429,1
3297,Justinas Jarutis,2023-11-06 10:43:30.354751,1
3298,Jón Jónsson,2023-11-04 16:43:27.452336,1
3299,K-OTIC,2023-11-04 16:43:27.452336,1
3300,K-OTIC,2023-11-05 14:18:19.598429,1
3301,K-OTIC,2023-11-06 10:43:30.354751,1
3302,K.E.I,2023-11-04 16:43:27.452336,1
3303,K.E.I,2023-11-05 14:18:19.598429,1
3304,K.E.I,2023-11-06 10:43:30.354751,1
3305,KALASET,2023-11-04 16:43:27.452336,1
3306,KALASET,2023-11-05 14:18:19.598429,1
3307,KALASET,2023-11-06 10:43:30.354751,1
3308,KAT,2023-11-04 16:43:27.452336,1
3309,KAT,2023-11-05 14:18:19.598429,1
3310,KAT,2023-11-06 10:43:30.354751,1
3311,KATNUF,2023-11-04 16:43:27.452336,1
3312,KATNUF,2023-11-05 14:18:19.598429,1
3313,KATNUF,2023-11-06 10:43:30.354751,1
3314,KESI,2023-11-04 16:43:27.452336,1
3315,KESI,2023-11-05 14:18:19.598429,1
3316,KESI,2023-11-06 10:43:30.354751,1
3317,KID PHENOMENON from EXILE TRIBE,2023-11-04 16:43:27.452336,1
3318,KID PHENOMENON from EXILE TRIBE,2023-11-05 14:18:19.598429,1
3319,KID PHENOMENON from EXILE TRIBE,2023-11-06 10:43:30.354751,1
3320,KISS OF LIFE,2023-11-05 14:18:19.598429,1
3321,KISS OF LIFE,2023-11-06 10:43:30.354751,1
3322,KOJO,2023-11-05 14:18:19.598429,1
3323,KOJO,2023-11-06 10:43:30.354751,1
3324,KUUMAA,2023-11-04 16:43:27.452336,1
3325,KUUMAA,2023-11-05 14:18:19.598429,1
3326,KUUMAA,2023-11-06 10:43:30.354751,1
3327,Kabza De Small,2023-11-04 16:43:27.452336,1
3328,Kabza De Small,2023-11-05 14:18:19.598429,1
3329,Kabza De Small,2023-11-06 10:43:30.354751,1
3330,Kabát,2023-11-05 14:18:19.598429,1
3331,Kadu Martins,2023-11-04 16:43:27.452336,1
3332,Kadu Martins,2023-11-05 14:18:19.598429,1
3333,Kadu Martins,2023-11-06 10:43:30.354751,1
3334,Kaede,2023-11-04 16:43:27.452336,1
3335,Kaede,2023-11-05 14:18:19.598429,1
3336,Kaede,2023-11-06 10:43:30.354751,1
3337,Kaho Hung,2023-11-04 16:43:27.452336,1
3338,Kaho Hung,2023-11-05 14:18:19.598429,1
3339,Kaho Hung,2023-11-06 10:43:30.354751,1
3340,Kaifi Khalil,2023-11-04 16:43:27.452336,1
3341,Kaifi Khalil,2023-11-05 14:18:19.598429,1
3342,Kaifi Khalil,2023-11-06 10:43:30.354751,1
3343,Kailane Frauches,2023-11-04 16:43:27.452336,1
3344,Kailane Frauches,2023-11-05 14:18:19.598429,1
3345,Kailane Frauches,2023-11-06 10:43:30.354751,1
3346,Kain,2023-11-04 16:43:27.452336,1
3347,Kain,2023-11-05 14:18:19.598429,1
3348,Kain,2023-11-06 10:43:30.354751,1
3349,Kairi Yagi,2023-11-04 16:43:27.452336,1
3350,Kairi Yagi,2023-11-05 14:18:19.598429,1
3351,Kairi Yagi,2023-11-06 10:43:30.354751,1
3352,Kaizers Orchestra,2023-11-04 16:43:27.452336,1
3353,Kaizers Orchestra,2023-11-05 14:18:19.598429,1
3354,Kaizers Orchestra,2023-11-06 10:43:30.354751,1
3355,Kali,2023-11-04 16:43:27.452336,1
3356,Kali,2023-11-05 14:18:19.598429,1
3357,Kali Uchis,2023-11-05 14:18:19.598429,1
3358,Kamaji04,2023-11-04 16:43:27.452336,1
3359,Kamaji04,2023-11-05 14:18:19.598429,1
3360,Kamaji04,2023-11-06 10:43:30.354751,1
3361,Kamuran Akkor,2023-11-04 16:43:27.452336,1
3362,Kamuran Akkor,2023-11-05 14:18:19.598429,1
3363,Kamuran Akkor,2023-11-06 10:43:30.354751,1
3364,Kany García,2023-11-04 16:43:27.452336,1
3365,Kany García,2023-11-05 14:18:19.598429,1
3366,Kany García,2023-11-06 10:43:30.354751,1
3367,Kappa Jotta,2023-11-04 16:43:27.452336,1
3368,Kappa Jotta,2023-11-05 14:18:19.598429,1
3369,Kappa Jotta,2023-11-06 10:43:30.354751,1
3370,Karik,2023-11-04 16:43:27.452336,1
3371,Karik,2023-11-05 14:18:19.598429,1
3372,Karik,2023-11-06 10:43:30.354751,1
3373,Karim B,2023-11-04 16:43:27.452336,1
3374,Karim B,2023-11-05 14:18:19.598429,1
3375,Karim B,2023-11-06 10:43:30.354751,1
3376,Karim Cristiano,2023-11-04 16:43:27.452336,1
3377,Karim Cristiano,2023-11-05 14:18:19.598429,1
3378,Karim Cristiano,2023-11-06 10:43:30.354751,1
3379,Karn The Parkinson,2023-11-04 16:43:27.452336,1
3380,Karn The Parkinson,2023-11-05 14:18:19.598429,1
3381,Karn The Parkinson,2023-11-06 10:43:30.354751,1
3382,Katerina Lioliou,2023-11-04 16:43:27.452336,1
3383,Katerina Lioliou,2023-11-05 14:18:19.598429,1
3384,Katerina Lioliou,2023-11-06 10:43:30.354751,1
3385,Kateřina Marie Tichá,2023-11-04 16:43:27.452336,1
3386,Kateřina Marie Tichá,2023-11-05 14:18:19.598429,1
3387,Kateřina Marie Tichá,2023-11-06 10:43:30.354751,1
3388,Kautkaili,2023-11-04 16:43:27.452336,1
3389,Kautkaili,2023-11-05 14:18:19.598429,1
3390,Kautkaili,2023-11-06 10:43:30.354751,1
3391,Kempi,2023-11-05 14:18:19.598429,1
3392,Kempi,2023-11-06 10:43:30.354751,1
3393,Kendji Girac,2023-11-04 16:43:27.452336,1
3394,Kendji Girac,2023-11-05 14:18:19.598429,1
3395,Kendji Girac,2023-11-06 10:43:30.354751,1
3396,Kendrick Lamar,2023-11-04 16:43:27.452336,1
3397,Kendrick Lamar,2023-11-05 14:18:19.598429,1
3398,Kendrick Lamar,2023-11-06 10:43:30.354751,1
3399,Kerstin Ljungström,2023-11-04 16:43:27.452336,1
3400,Kerstin Ljungström,2023-11-05 14:18:19.598429,1
3401,Kerstin Ljungström,2023-11-06 10:43:30.354751,1
3402,Keung To,2023-11-04 16:43:27.452336,1
3403,Keung To,2023-11-05 14:18:19.598429,1
3404,Keung To,2023-11-06 10:43:30.354751,1
3405,Kevin,2023-11-04 16:43:27.452336,1
3406,Kevin,2023-11-05 14:18:19.598429,1
3407,Kevin,2023-11-06 10:43:30.354751,1
3408,Khaid,2023-11-04 16:43:27.452336,1
3409,Khaid,2023-11-05 14:18:19.598429,1
3410,Khaid,2023-11-06 10:43:30.354751,1
3411,Khuthuza,2023-11-04 16:43:27.452336,1
3412,Khuthuza,2023-11-05 14:18:19.598429,1
3413,Khuthuza,2023-11-06 10:43:30.354751,1
3414,Kiara,2023-11-05 14:18:19.598429,1
3415,Kiara,2023-11-06 10:43:30.354751,1
3416,Kibariye,2023-11-04 16:43:27.452336,1
3417,Kibariye,2023-11-05 14:18:19.598429,1
3418,Kibariye,2023-11-06 10:43:30.354751,1
3419,Kidd,2023-11-04 16:43:27.452336,1
3420,Kidd,2023-11-05 14:18:19.598429,1
3421,Kidd,2023-11-06 10:43:30.354751,1
3422,Kidd Voodoo,2023-11-04 16:43:27.452336,1
3423,Kidd Voodoo,2023-11-05 14:18:19.598429,1
3424,Kidd Voodoo,2023-11-06 10:43:30.354751,1
3425,Killorbeezbeatz,2023-11-04 16:43:27.452336,1
3426,Killorbeezbeatz,2023-11-05 14:18:19.598429,1
3427,Killorbeezbeatz,2023-11-06 10:43:30.354751,1
3428,Kim Dong Kyu,2023-11-04 16:43:27.452336,1
3429,Kim Dong Kyu,2023-11-05 14:18:19.598429,1
3430,Kim Dong Kyu,2023-11-06 10:43:30.354751,1
3431,King,2023-11-04 16:43:27.452336,1
3432,King,2023-11-05 14:18:19.598429,1
3433,King,2023-11-06 10:43:30.354751,1
3434,King Serenity,2023-11-04 16:43:27.452336,1
3435,King Serenity,2023-11-05 14:18:19.598429,1
3436,King Serenity,2023-11-06 10:43:30.354751,1
3437,Kingfishr,2023-11-04 16:43:27.452336,1
3438,Kingfishr,2023-11-05 14:18:19.598429,1
3439,Kingfishr,2023-11-06 10:43:30.354751,1
3440,Kira7,2023-11-04 16:43:27.452336,1
3441,Kira7,2023-11-05 14:18:19.598429,1
3442,Kira7,2023-11-06 10:43:30.354751,1
3443,Kizo,2023-11-04 16:43:27.452336,1
3444,Kizo,2023-11-05 14:18:19.598429,1
3445,Kizo,2023-11-06 10:43:30.354751,1
3446,Kizz Daniel,2023-11-04 16:43:27.452336,1
3447,Kizz Daniel,2023-11-05 14:18:19.598429,1
3448,Kizz Daniel,2023-11-06 10:43:30.354751,1
3449,Kiều Chi,2023-11-04 16:43:27.452336,1
3450,Kiều Chi,2023-11-05 14:18:19.598429,1
3451,Kiều Chi,2023-11-06 10:43:30.354751,1
3452,Klan,2023-11-04 16:43:27.452336,1
3453,Klan,2023-11-05 14:18:19.598429,1
3454,Klan,2023-11-06 10:43:30.354751,1
3455,Klavdia,2023-11-04 16:43:27.452336,1
3456,Klavdia,2023-11-05 14:18:19.598429,1
3457,Klavdia,2023-11-06 10:43:30.354751,1
3458,Kleks,2023-11-04 16:43:27.452336,1
3459,Kleks,2023-11-05 14:18:19.598429,1
3460,Kleks,2023-11-06 10:43:30.354751,1
3461,Kojaque,2023-11-04 16:43:27.452336,1
3462,Kojaque,2023-11-05 14:18:19.598429,1
3463,Kojaque,2023-11-06 10:43:30.354751,1
3464,Kontrafakt,2023-11-05 14:18:19.598429,1
3465,Korol i Shut,2023-11-05 14:18:19.598429,1
3466,Korol i Shut,2023-11-06 10:43:30.354751,1
3467,Kotenceto,2023-11-04 16:43:27.452336,1
3468,Kotenceto,2023-11-05 14:18:19.598429,1
3469,Kotenceto,2023-11-06 10:43:30.354751,1
3470,Kris Kross Amsterdam,2023-11-04 16:43:27.452336,1
3471,Kris Kross Amsterdam,2023-11-05 14:18:19.598429,1
3472,Kris Kross Amsterdam,2023-11-06 10:43:30.354751,1
3473,Kristmundur Axel,2023-11-04 16:43:27.452336,1
3474,Kristmundur Axel,2023-11-05 14:18:19.598429,1
3475,Kristmundur Axel,2023-11-06 10:43:30.354751,1
3476,Krrish Rao,2023-11-04 16:43:27.452336,1
3477,Krrish Rao,2023-11-05 14:18:19.598429,1
3478,Krrish Rao,2023-11-06 10:43:30.354751,1
3479,KryFuZe,2023-11-04 16:43:27.452336,1
3480,KryFuZe,2023-11-05 14:18:19.598429,1
3481,KryFuZe,2023-11-06 10:43:30.354751,1
3482,Krúbi,2023-11-04 16:43:27.452336,1
3483,Krúbi,2023-11-05 14:18:19.598429,1
3484,Krúbi,2023-11-06 10:43:30.354751,1
3485,Kudos,2023-11-04 16:43:27.452336,1
3486,Kudos,2023-11-05 14:18:19.598429,1
3487,Kudos,2023-11-06 10:43:30.354751,1
3488,Kukon,2023-11-04 16:43:27.452336,1
3489,Kukon,2023-11-05 14:18:19.598429,1
3490,Kukon,2023-11-06 10:43:30.354751,1
3491,Kum,2023-11-04 16:43:27.452336,1
3492,Kum,2023-11-05 14:18:19.598429,1
3493,Kum,2023-11-06 10:43:30.354751,1
3494,Kurtuluş Kuş,2023-11-04 16:43:27.452336,1
3495,Kurtuluş Kuş,2023-11-05 14:18:19.598429,1
3496,Kurtuluş Kuş,2023-11-06 10:43:30.354751,1
3497,Kushagra,2023-11-04 16:43:27.452336,1
3498,Kuun Đức Nam,2023-11-04 16:43:27.452336,1
3499,Kuun Đức Nam,2023-11-05 14:18:19.598429,1
3500,Kuun Đức Nam,2023-11-06 10:43:30.354751,1
3501,Kwiat Jabłoni,2023-11-04 16:43:27.452336,1
3502,Kwiat Jabłoni,2023-11-05 14:18:19.598429,1
3503,Kwiat Jabłoni,2023-11-06 10:43:30.354751,1
3504,Kyrie,2023-11-04 16:43:27.452336,1
3505,Kyrie,2023-11-05 14:18:19.598429,1
3506,Kyrie,2023-11-06 10:43:30.354751,1
3507,KÖFN,2023-11-04 16:43:27.452336,1
3508,KÖFN,2023-11-05 14:18:19.598429,1
3509,KÖFN,2023-11-06 10:43:30.354751,1
3510,Käärijä,2023-11-04 16:43:27.452336,1
3511,L.A.B.,2023-11-04 16:43:27.452336,1
3512,L.A.B.,2023-11-05 14:18:19.598429,1
3513,L.A.B.,2023-11-06 10:43:30.354751,1
3514,L.U.C.,2023-11-04 16:43:27.452336,1
3515,L.U.C.,2023-11-05 14:18:19.598429,1
3516,L.U.C.,2023-11-06 10:43:30.354751,1
3517,LA NUEVA ESCUELA,2023-11-04 16:43:27.452336,1
3518,LA NUEVA ESCUELA,2023-11-05 14:18:19.598429,1
3519,LA NUEVA ESCUELA,2023-11-06 10:43:30.354751,1
3520,LANDOKMAI,2023-11-04 16:43:27.452336,1
3521,LANDOKMAI,2023-11-05 14:18:19.598429,1
3522,LANDOKMAI,2023-11-06 10:43:30.354751,1
3523,LHAJ,2023-11-04 16:43:27.452336,1
3524,LILA,2023-11-04 16:43:27.452336,1
3525,LILA,2023-11-05 14:18:19.598429,1
3526,LILA,2023-11-06 10:43:30.354751,1
3527,LISA,2023-11-04 16:43:27.452336,1
3528,LISA,2023-11-05 14:18:19.598429,1
3529,LISA,2023-11-06 10:43:30.354751,1
3530,LMEN PRALA,2023-11-04 16:43:27.452336,1
3531,LMEN PRALA,2023-11-05 14:18:19.598429,1
3532,LMEN PRALA,2023-11-06 10:43:30.354751,1
3533,LON Daniel,2023-11-04 16:43:27.452336,1
3534,LON Daniel,2023-11-05 14:18:19.598429,1
3535,LON Daniel,2023-11-06 10:43:30.354751,1
3536,LON3R JOHNY,2023-11-04 16:43:27.452336,1
3537,LON3R JOHNY,2023-11-05 14:18:19.598429,1
3538,LON3R JOHNY,2023-11-06 10:43:30.354751,1
3539,LSP,2023-11-04 16:43:27.452336,1
3540,LSP,2023-11-05 14:18:19.598429,1
3541,LSP,2023-11-06 10:43:30.354751,1
3542,LXNGVX,2023-11-04 16:43:27.452336,1
3543,LXNGVX,2023-11-05 14:18:19.598429,1
3544,LXNGVX,2023-11-06 10:43:30.354751,1
3545,La Joaqui,2023-11-04 16:43:27.452336,1
3546,La Joaqui,2023-11-05 14:18:19.598429,1
3547,La Joaqui,2023-11-06 10:43:30.354751,1
3548,Laddi,2023-11-06 10:43:30.354751,1
3549,Ladysmith Black Mambazo,2023-11-04 16:43:27.452336,1
3550,Lah Pat,2023-11-04 16:43:27.452336,1
3551,Lah Pat,2023-11-05 14:18:19.598429,1
3552,Lah Pat,2023-11-06 10:43:30.354751,1
3553,Lamin,2023-11-04 16:43:27.452336,1
3554,Lamin,2023-11-05 14:18:19.598429,1
3555,Lamin,2023-11-06 10:43:30.354751,1
3556,Lana Del Rey,2023-11-04 16:43:27.452336,1
3557,Lana Del Rey,2023-11-05 14:18:19.598429,1
3558,Lana Del Rey,2023-11-06 10:43:30.354751,1
3559,Lanberry,2023-11-04 16:43:27.452336,1
3560,Lanberry,2023-11-05 14:18:19.598429,1
3561,Lanberry,2023-11-06 10:43:30.354751,1
3562,Lartiste,2023-11-04 16:43:27.452336,1
3563,Lartiste,2023-11-05 14:18:19.598429,1
3564,Lartiste,2023-11-06 10:43:30.354751,1
3565,Last Child,2023-11-04 16:43:27.452336,1
3566,Last Child,2023-11-05 14:18:19.598429,1
3567,Last Child,2023-11-06 10:43:30.354751,1
3568,Laura Pausini,2023-11-04 16:43:27.452336,1
3569,Lauri Haav,2023-11-04 16:43:27.452336,1
3570,Lauri Haav,2023-11-05 14:18:19.598429,1
3571,Lauri Haav,2023-11-06 10:43:30.354751,1
3572,Lava,2023-11-04 16:43:27.452336,1
3573,Lava,2023-11-05 14:18:19.598429,1
3574,Lava,2023-11-06 10:43:30.354751,1
3575,Lbenj,2023-11-04 16:43:27.452336,1
3576,Lbenj,2023-11-05 14:18:19.598429,1
3577,Lbenj,2023-11-06 10:43:30.354751,1
3578,Le Règlement,2023-11-04 16:43:27.452336,1
3579,Le Règlement,2023-11-05 14:18:19.598429,1
3580,Le Règlement,2023-11-06 10:43:30.354751,1
3581,Leandro Soares,2023-11-04 16:43:27.452336,1
3582,Leandro Soares,2023-11-05 14:18:19.598429,1
3583,Leandro Soares,2023-11-06 10:43:30.354751,1
3584,Leellamarz,2023-11-04 16:43:27.452336,1
3585,Leellamarz,2023-11-05 14:18:19.598429,1
3586,Leellamarz,2023-11-06 10:43:30.354751,1
3587,Leina,2023-11-04 16:43:27.452336,1
3588,Leina,2023-11-05 14:18:19.598429,1
3589,Leina,2023-11-06 10:43:30.354751,1
3590,Lele,2023-11-04 16:43:27.452336,1
3591,Lele,2023-11-05 14:18:19.598429,1
3592,Lele,2023-11-06 10:43:30.354751,1
3593,Leo de la Rosiori,2023-11-04 16:43:27.452336,1
3594,Leo de la Rosiori,2023-11-05 14:18:19.598429,1
3595,Leo de la Rosiori,2023-11-06 10:43:30.354751,1
3596,Leony,2023-11-04 16:43:27.452336,1
3597,Leony,2023-11-05 14:18:19.598429,1
3598,Leony,2023-11-06 10:43:30.354751,1
3599,Lia Kali,2023-11-04 16:43:27.452336,1
3600,Lia Kali,2023-11-05 14:18:19.598429,1
3601,Lia Kali,2023-11-06 10:43:30.354751,1
3602,Liaze,2023-11-04 16:43:27.452336,1
3603,Liaze,2023-11-05 14:18:19.598429,1
3604,Liaze,2023-11-06 10:43:30.354751,1
3605,Light,2023-11-04 16:43:27.452336,1
3606,Light,2023-11-05 14:18:19.598429,1
3607,Light,2023-11-06 10:43:30.354751,1
3608,Lijpe,2023-11-04 16:43:27.452336,1
3609,Lijpe,2023-11-05 14:18:19.598429,1
3610,Lijpe,2023-11-06 10:43:30.354751,1
3611,Likeboss,2023-11-05 14:18:19.598429,1
3612,Likeboss,2023-11-06 10:43:30.354751,1
3613,Lil Baba,2023-11-04 16:43:27.452336,1
3614,Lil Peep,2023-11-05 14:18:19.598429,1
3615,Lil Virgnidad,2023-11-04 16:43:27.452336,1
3616,Lil Virgnidad,2023-11-05 14:18:19.598429,1
3617,Lil Virgnidad,2023-11-06 10:43:30.354751,1
3618,Lil Wuyn,2023-11-04 16:43:27.452336,1
3619,Lil Wuyn,2023-11-05 14:18:19.598429,1
3620,Lil Wuyn,2023-11-06 10:43:30.354751,1
3621,Lim Young Woong,2023-11-04 16:43:27.452336,1
3622,Lim Young Woong,2023-11-05 14:18:19.598429,1
3623,Lim Young Woong,2023-11-06 10:43:30.354751,1
3624,Linkin Park,2023-11-04 16:43:27.452336,1
3625,Liza Bibikova,2023-11-04 16:43:27.452336,1
3626,Liza Bibikova,2023-11-05 14:18:19.598429,1
3627,Liza Bibikova,2023-11-06 10:43:30.354751,1
3628,Loic D,2023-11-04 16:43:27.452336,1
3629,Loic D,2023-11-05 14:18:19.598429,1
3630,Loic D,2023-11-06 10:43:30.354751,1
3631,Lola Amour,2023-11-04 16:43:27.452336,1
3632,Lola Amour,2023-11-05 14:18:19.598429,1
3633,Lola Amour,2023-11-06 10:43:30.354751,1
3634,Lola Indigo,2023-11-04 16:43:27.452336,1
3635,Lola Indigo,2023-11-05 14:18:19.598429,1
3636,Lola Indigo,2023-11-06 10:43:30.354751,1
3637,Lolly Talk,2023-11-04 16:43:27.452336,1
3638,Lolly Talk,2023-11-05 14:18:19.598429,1
3639,Lolly Talk,2023-11-06 10:43:30.354751,1
3640,Lomiiel,2023-11-04 16:43:27.452336,1
3641,Lomiiel,2023-11-05 14:18:19.598429,1
3642,Lomiiel,2023-11-06 10:43:30.354751,1
3643,Lotey,2023-11-05 14:18:19.598429,1
3644,Lotey,2023-11-06 10:43:30.354751,1
3645,Loufi,2023-11-04 16:43:27.452336,1
3646,Loufi,2023-11-05 14:18:19.598429,1
3647,Loufi,2023-11-06 10:43:30.354751,1
3648,Louis Tomlinson,2023-11-04 16:43:27.452336,1
3649,Louis Tomlinson,2023-11-05 14:18:19.598429,1
3650,Louis Tomlinson,2023-11-06 10:43:30.354751,1
3651,Low G,2023-11-04 16:43:27.452336,1
3652,Low G,2023-11-05 14:18:19.598429,1
3653,Low G,2023-11-06 10:43:30.354751,1
3654,Lower Mansion,2023-11-04 16:43:27.452336,1
3655,Lower Mansion,2023-11-05 14:18:19.598429,1
3656,Lower Mansion,2023-11-06 10:43:30.354751,1
3657,Lu,2023-11-04 16:43:27.452336,1
3658,Luan Santana,2023-11-04 16:43:27.452336,1
3659,Luan Santana,2023-11-05 14:18:19.598429,1
3660,Luan Santana,2023-11-06 10:43:30.354751,1
3661,Luca Brassi10x,2023-11-04 16:43:27.452336,1
3662,Luca Brassi10x,2023-11-05 14:18:19.598429,1
3663,Luca Brassi10x,2023-11-06 10:43:30.354751,1
3664,Lucianoz,2023-11-04 16:43:27.452336,1
3665,Lucianoz,2023-11-05 14:18:19.598429,1
3666,Lucky Brown,2023-11-04 16:43:27.452336,1
3667,Lucky Brown,2023-11-05 14:18:19.598429,1
3668,Lucky Brown,2023-11-06 10:43:30.354751,1
3669,Luidji,2023-11-05 14:18:19.598429,1
3670,Luidji,2023-11-06 10:43:30.354751,1
3671,Luis Mexia,2023-11-05 14:18:19.598429,1
3672,Luis Mexia,2023-11-06 10:43:30.354751,1
3673,Lwah Ndlunkulu,2023-11-04 16:43:27.452336,1
3674,Lwah Ndlunkulu,2023-11-05 14:18:19.598429,1
3675,Lwah Ndlunkulu,2023-11-06 10:43:30.354751,1
3676,Lyttä,2023-11-04 16:43:27.452336,1
3677,Lê Gia Bảo,2023-11-04 16:43:27.452336,1
3678,Lê Gia Bảo,2023-11-05 14:18:19.598429,1
3679,Lê Gia Bảo,2023-11-06 10:43:30.354751,1
3680,Lý Bực,2023-11-04 16:43:27.452336,1
3681,Lý Bực,2023-11-05 14:18:19.598429,1
3682,Lý Bực,2023-11-06 10:43:30.354751,1
3683,Lầm Chánh Cường <3,2023-11-04 16:43:27.452336,1
3684,Lầm Chánh Cường <3,2023-11-05 14:18:19.598429,1
3685,Lầm Chánh Cường <3,2023-11-06 10:43:30.354751,1
3686,M Lisa,2023-11-04 16:43:27.452336,1
3687,M Lisa,2023-11-05 14:18:19.598429,1
3688,M Lisa,2023-11-06 10:43:30.354751,1
3689,M-Kids,2023-11-04 16:43:27.452336,1
3690,M-Kids,2023-11-05 14:18:19.598429,1
3691,M-Kids,2023-11-06 10:43:30.354751,1
3692,M.G.L.,2023-11-04 16:43:27.452336,1
3693,M.G.L.,2023-11-05 14:18:19.598429,1
3694,M.G.L.,2023-11-06 10:43:30.354751,1
3695,MADE1RG,2023-11-04 16:43:27.452336,1
3696,MADE1RG,2023-11-05 14:18:19.598429,1
3697,MADE1RG,2023-11-06 10:43:30.354751,1
3698,MALÌA,2023-11-04 16:43:27.452336,1
3699,MALÌA,2023-11-05 14:18:19.598429,1
3700,MALÌA,2023-11-06 10:43:30.354751,1
3701,MARCOELPOP,2023-11-04 16:43:27.452336,1
3702,MARCOELPOP,2023-11-05 14:18:19.598429,1
3703,MARCOELPOP,2023-11-06 10:43:30.354751,1
3704,MAXPVNK,2023-11-05 14:18:19.598429,1
3705,MAXPVNK,2023-11-06 10:43:30.354751,1
3706,MAZZEL,2023-11-04 16:43:27.452336,1
3707,MAZZEL,2023-11-05 14:18:19.598429,1
3708,MAZZEL,2023-11-06 10:43:30.354751,1
3709,MBT,2023-11-04 16:43:27.452336,1
3710,MBT,2023-11-05 14:18:19.598429,1
3711,MBT,2023-11-06 10:43:30.354751,1
3712,MC Carioca do Sem Terra,2023-11-04 16:43:27.452336,1
3713,MC Carioca do Sem Terra,2023-11-05 14:18:19.598429,1
3714,MC Carioca do Sem Terra,2023-11-06 10:43:30.354751,1
3715,MC Rogerinho,2023-11-04 16:43:27.452336,1
3716,MC Rogerinho,2023-11-05 14:18:19.598429,1
3717,MC Rogerinho,2023-11-06 10:43:30.354751,1
3718,MC SQUARE,2023-11-04 16:43:27.452336,1
3719,MC SQUARE,2023-11-05 14:18:19.598429,1
3720,MC SQUARE,2023-11-06 10:43:30.354751,1
3721,MC Torugo,2023-11-04 16:43:27.452336,1
3722,MC Torugo,2023-11-05 14:18:19.598429,1
3723,MC Torugo,2023-11-06 10:43:30.354751,1
3724,MC 張天賦,2023-11-04 16:43:27.452336,1
3725,MC 張天賦,2023-11-05 14:18:19.598429,1
3726,MC 張天賦,2023-11-06 10:43:30.354751,1
3727,MDLUXE,2023-11-04 16:43:27.452336,1
3728,MDLUXE,2023-11-05 14:18:19.598429,1
3729,MDLUXE,2023-11-06 10:43:30.354751,1
3730,MEYOU,2023-11-04 16:43:27.452336,1
3731,MEYOU,2023-11-05 14:18:19.598429,1
3732,MEYOU,2023-11-06 10:43:30.354751,1
3733,MINACELENTANO,2023-11-04 16:43:27.452336,1
3734,MINACELENTANO,2023-11-05 14:18:19.598429,1
3735,MINACELENTANO,2023-11-06 10:43:30.354751,1
3736,MINDY,2023-11-04 16:43:27.452336,1
3737,MINDY,2023-11-05 14:18:19.598429,1
3738,MINDY,2023-11-06 10:43:30.354751,1
3739,MXFRUIT,2023-11-04 16:43:27.452336,1
3740,MXFRUIT,2023-11-05 14:18:19.598429,1
3741,MXFRUIT,2023-11-06 10:43:30.354751,1
3742,MY FIRST STORY,2023-11-04 16:43:27.452336,1
3743,MY FIRST STORY,2023-11-05 14:18:19.598429,1
3744,MY FIRST STORY,2023-11-06 10:43:30.354751,1
3745,MaWhoo,2023-11-04 16:43:27.452336,1
3746,MaWhoo,2023-11-05 14:18:19.598429,1
3747,MaWhoo,2023-11-06 10:43:30.354751,1
3748,Maan,2023-11-04 16:43:27.452336,1
3749,Maan,2023-11-05 14:18:19.598429,1
3750,Maan,2023-11-06 10:43:30.354751,1
3751,Mabel Matiz,2023-11-04 16:43:27.452336,1
3752,Mabel Matiz,2023-11-05 14:18:19.598429,1
3753,Mabel Matiz,2023-11-06 10:43:30.354751,1
3754,Macaroni Empitsu,2023-11-04 16:43:27.452336,1
3755,Macaroni Empitsu,2023-11-05 14:18:19.598429,1
3756,Macaroni Empitsu,2023-11-06 10:43:30.354751,1
3757,Mad Clip,2023-11-04 16:43:27.452336,1
3758,Mad Clip,2023-11-05 14:18:19.598429,1
3759,Mad Clip,2023-11-06 10:43:30.354751,1
3760,Mada,2023-11-05 14:18:19.598429,1
3761,Mada,2023-11-06 10:43:30.354751,1
3762,Madiel Lara,2023-11-04 16:43:27.452336,1
3763,Madiel Lara,2023-11-05 14:18:19.598429,1
3764,Madiel Lara,2023-11-06 10:43:30.354751,1
3765,Madihu,2023-11-04 16:43:27.452336,1
3766,Madihu,2023-11-05 14:18:19.598429,1
3767,Madihu,2023-11-06 10:43:30.354751,1
3768,Mads Langer,2023-11-06 10:43:30.354751,1
3769,Maes,2023-11-04 16:43:27.452336,1
3770,Magasinet,2023-11-04 16:43:27.452336,1
3771,Magasinet,2023-11-05 14:18:19.598429,1
3772,Magasinet,2023-11-06 10:43:30.354751,1
3773,Maha Ftouni,2023-11-04 16:43:27.452336,1
3774,Maha Ftouni,2023-11-05 14:18:19.598429,1
3775,Maha Ftouni,2023-11-06 10:43:30.354751,1
3776,MahadewA,2023-11-04 16:43:27.452336,1
3777,MahadewA,2023-11-05 14:18:19.598429,1
3778,MahadewA,2023-11-06 10:43:30.354751,1
3779,Mahmoud El Leithy,2023-11-04 16:43:27.452336,1
3780,Mahmoud El Leithy,2023-11-05 14:18:19.598429,1
3781,Mahmoud El Leithy,2023-11-06 10:43:30.354751,1
3782,Maiara & Maraisa,2023-11-04 16:43:27.452336,1
