,artist,track_name,track_id,popularity,release_date,duration,upload_time,country_name,playlist_type
19719,Yuuri,ビリミリオン,7M0dIdZWN1FDcveRdoOzbZ,73,2023-03-29,228760,2023-11-06 10:43:30.354751, Japan,Top
19720,Mrs. GREEN APPLE,Soranji,3YML5IHoqWbw9c9vJJvrvM,72,2023-07-04,343253,2023-11-06 10:43:30.354751, Japan,Top
19721,Tani Yuuki,W / X / Y,3cBghvTcQNDNkW98Y4eGaP,58,2021-12-08,278118,2023-11-06 10:43:30.354751, Japan,Top
19722,natori,Overdose,2Dzzhb1oV5ckgOjWZLraIB,79,2022-09-07,197093,2023-11-06 10:43:30.354751, Japan,Top
19723,Yuuri,ベテルギウス,4JK1kDUdH9RTBQrrSO1QfR,75,2022-01-12,230600,2023-11-06 10:43:30.354751, Japan,Top
19724,Yuuri,ドライフラワー,4kPlQKwtPrnqLgrmmKFSlA,73,2022-01-12,286360,2023-11-06 10:43:30.354751, Japan,Top
19725,YOASOBI,群青,1zd35Y44Blc1CwwVbW3Qnk,77,2021-01-06,248026,2023-11-06 10:43:30.354751, Japan,Top
19726,NewJeans,Super Shy,5sdQOyqq2IDhvmx2lHOpwd,92,2023-07-07,154666,2023-11-06 10:43:30.354751, Japan,Top
19727,YOASOBI,祝福,1VoTe7qVyqyMNLgZpQeugO,72,2023-10-04,192400,2023-11-06 10:43:30.354751, Japan,Top
19728,Saucy Dog,Cinderella Boy,4UALTBWz0OdQcjbTsjFceV,52,2021-08-25,234323,2023-11-06 10:43:30.354751, Japan,Top
19729,Fujii Kaze,Garden,2vMc8rqFmqs7RFi8NDx0CJ,61,2022-03-23,229333,2023-11-06 10:43:30.354751, Japan,Top
